candidate_label,closest_calibration_drug,neighborhood_purity
AEB_Plate013_2_004011,DMSO,0.05
ALB_Plate015_008005,t-BHP_100,0.05
ALB_Plate015_009005,DMSO,0.05
ALB_Plate015_009011,DMSO,0.05
ALB_Plate015_010007,DMSO,0.05
ALB_Plate015_010022,t-BHP_100,0.05
ALB_Plate015_012007,DMSO,0.05
ALB_Plate015_012012,DMSO,0.05
ALB_Plate015_014020,DMSO,0.05
ALB_Plate015_004022,DMSO,0.05
ALB_Plate015_005004,DMSO,0.05
ALB_Plate015_005020,t-BHP_100,0.05
ALB_Plate015_007008,DMSO,0.05
ALB_Plate015_007011,DMSO,0.05
ALB_Plate015_007017,DMSO,0.05
ALB_Plate015_007021,DMSO,0.05
ALB_Plate015_007022,DMSO,0.05
ALB_Plate016_002011,t-BHP_100,0.05
ALB_Plate016_002013,DMSO,0.05
ALB_Plate016_002015,DMSO,0.05
ALB_Plate016_002019,DMSO,0.05
ALB_Plate016_003003,DMSO,0.05
ALB_Plate016_003005,DMSO,0.05
ALB_Plate016_003014,DMSO,0.05
ALB_Plate016_003017,DMSO,0.05
ALB_Plate016_001009,DMSO,0.05
ALB_Plate016_001011,DMSO,0.05
ALB_Plate016_001013,DMSO,0.05
ALB_Plate016_001014,DMSO,0.05
ALB_Plate016_001017,DMSO,0.05
ALB_Plate016_001019,DMSO,0.05
ALB_Plate016_002007,DMSO,0.05
ALB_Plate016_002009,DMSO,0.05
AEB_Plate013_2_009016,DMSO,0.05
AEB_Plate013_2_009021,DMSO,0.05
AEB_Plate013_2_010018,DMSO,0.05
AEB_Plate013_2_011004,DMSO,0.05
AEB_Plate013_2_011005,DMSO,0.05
AEB_Plate013_2_011017,DMSO,0.05
ALB_Plate015_016022,DMSO,0.05
ALB_Plate016_001008,DMSO,0.05
AEB_Plate013_2_007019,DMSO,0.05
AEB_Plate013_2_007022,DMSO,0.05
AEB_Plate013_2_008004,t-BHP_100,0.05
AEB_Plate013_2_008008,t-BHP_100,0.05
AEB_Plate013_2_008009,DMSO,0.05
AEB_Plate013_2_008015,DMSO,0.05
AEB_Plate013_2_008020,DMSO,0.05
AEB_Plate013_2_009008,DMSO,0.05
ALB_Plate016_004017,DMSO,0.05
ALB_Plate016_004021,DMSO,0.05
ALB_Plate016_005004,DMSO,0.05
ALB_Plate016_005007,DMSO,0.05
ALB_Plate016_005009,DMSO,0.05
ALB_Plate016_005013,DMSO,0.05
ALB_Plate016_005021,DMSO,0.05
ALB_Plate016_005022,DMSO,0.05
AEB_Plate013_2_002008,DMSO,0.05
AEB_Plate013_2_002012,DMSO,0.05
AEB_Plate013_2_002018,DMSO,0.05
AEB_Plate013_2_002022,DMSO,0.05
AEB_Plate013_2_003007,DMSO,0.05
ALB_Plate016_003020,DMSO,0.05
ALB_Plate016_004005,DMSO,0.05
ALB_Plate016_004007,DMSO,0.05
AEB_Plate013_2_001008,DMSO,0.05
AEB_Plate013_2_001009,DMSO,0.05
AEB_Plate013_2_001016,t-BHP_100,0.05
AEB_Plate013_2_001017,DMSO,0.05
AEB_Plate013_2_001018,DMSO,0.05
AEB_Plate013_2_001020,DMSO,0.05
AEB_Plate013_2_002004,DMSO,0.05
AEB_Plate013_2_002007,DMSO,0.05
AEB_Plate013_1_015012,DMSO,0.05
AEB_Plate013_1_015017,DMSO,0.05
AEB_Plate013_1_016003,t-BHP_100,0.05
AEB_Plate013_1_016013,t-BHP_100,0.05
AEB_Plate013_1_016017,t-BHP_100,0.05
AEB_Plate013_2_001003,t-BHP_100,0.05
AEB_Plate013_2_001004,DMSO,0.05
AEB_Plate013_2_001007,DMSO,0.05
ALB_Plate016_015018,DMSO,0.05
ALB_Plate016_015021,DMSO,0.05
ALB_Plate016_015022,DMSO,0.05
ALB_Plate016_016005,DMSO,0.05
ALB_Plate016_016006,t-BHP_100,0.05
ALB_Plate016_016007,DMSO,0.05
ALB_Plate016_016009,DMSO,0.05
ALB_Plate016_016013,DMSO,0.05
ALB_Plate016_012016,t-BHP_100,0.05
ALB_Plate016_012017,DMSO,0.05
ALB_Plate016_012020,t-BHP_100,0.05
ALB_Plate016_013016,DMSO,0.05
ALB_Plate016_014003,DMSO,0.05
ALB_Plate016_014019,DMSO,0.05
ALB_Plate016_015007,DMSO,0.05
ALB_Plate016_015017,DMSO,0.05
ALB_Plate016_009019,DMSO,0.05
ALB_Plate016_010007,DMSO,0.05
ALB_Plate016_011006,DMSO,0.05
ALB_Plate016_011008,DMSO,0.05
ALB_Plate016_011011,DMSO,0.05
ALB_Plate016_011012,DMSO,0.05
ALB_Plate016_011019,DMSO,0.05
ALB_Plate016_012005,DMSO,0.05
ALB_Plate016_006008,DMSO,0.05
ALB_Plate016_007006,DMSO,0.05
ALB_Plate016_007010,DMSO,0.05
ALB_Plate016_007022,DMSO,0.05
ALB_Plate016_009003,DMSO,0.05
ALB_Plate016_009004,DMSO,0.05
ALB_Plate016_009005,t-BHP_100,0.05
ALB_Plate016_009008,DMSO,0.05
ALB_Plate017_002003,t-BHP_100,0.05
ALB_Plate017_002004,DMSO,0.05
ALB_Plate017_002007,DMSO,0.05
ALB_Plate017_002011,DMSO,0.05
ALB_Plate017_002017,DMSO,0.05
ALB_Plate017_003010,DMSO,0.05
ALB_Plate017_004003,DMSO,0.05
ALB_Plate017_004008,DMSO,0.05
AEB_Plate013_1_013014,DMSO,0.05
AEB_Plate013_1_013019,t-BHP_100,0.05
AEB_Plate013_1_014004,t-BHP_100,0.05
AEB_Plate013_1_014008,t-BHP_100,0.05
AEB_Plate013_1_014017,t-BHP_100,0.05
AEB_Plate013_1_014022,DMSO,0.05
ALB_Plate016_016020,DMSO,0.05
ALB_Plate017_001018,DMSO,0.05
AEB_Plate013_1_011020,DMSO,0.05
AEB_Plate013_1_011021,DMSO,0.05
AEB_Plate013_1_011022,DMSO,0.05
AEB_Plate013_1_012006,t-BHP_100,0.05
AEB_Plate013_1_012008,t-BHP_100,0.05
AEB_Plate013_1_012016,DMSO,0.05
AEB_Plate013_1_013005,DMSO,0.05
AEB_Plate013_1_013012,DMSO,0.05
ALB_Plate016_016015,DMSO,0.05
AEB_Plate013_1_010004,t-BHP_100,0.05
AEB_Plate013_1_010016,DMSO,0.05
AEB_Plate013_1_010017,DMSO,0.05
AEB_Plate013_1_010020,t-BHP_100,0.05
AEB_Plate013_1_011005,DMSO,0.05
AEB_Plate013_1_011006,DMSO,0.05
AEB_Plate013_1_011019,DMSO,0.05
ALB_Plate017_016009,t-BHP_100,0.05
ALB_Plate017_016015,DMSO,0.05
ALB_Plate017_016016,DMSO,0.05
ALB_Plate017_016018,DMSO,0.05
ALB_Plate017_016022,DMSO,0.05
ALB_Plate018_001008,DMSO,0.05
ALB_Plate018_001012,DMSO,0.05
AEB_Plate013_1_005022,t-BHP_100,0.05
ALB_Plate017_012022,DMSO,0.05
ALB_Plate017_013008,DMSO,0.05
ALB_Plate017_014021,DMSO,0.05
ALB_Plate017_014022,DMSO,0.05
ALB_Plate017_015018,DMSO,0.05
ALB_Plate017_016003,DMSO,0.05
ALB_Plate017_016005,t-BHP_100,0.05
ALB_Plate017_016008,t-BHP_100,0.05
ALB_Plate017_006020,DMSO,0.05
ALB_Plate017_009005,t-BHP_100,0.05
ALB_Plate017_009016,DMSO,0.05
ALB_Plate017_012009,t-BHP_100,0.05
ALB_Plate017_012011,DMSO,0.05
ALB_Plate017_012013,DMSO,0.05
ALB_Plate017_012015,DMSO,0.05
ALB_Plate017_012018,DMSO,0.05
ALB_Plate017_004014,DMSO,0.05
ALB_Plate017_004015,DMSO,0.05
ALB_Plate017_004022,DMSO,0.05
ALB_Plate017_005007,t-BHP_100,0.05
ALB_Plate017_005008,DMSO,0.05
ALB_Plate017_005012,DMSO,0.05
ALB_Plate017_006013,DMSO,0.05
ALB_Plate017_006016,DMSO,0.05
ALB_Plate018_001021,DMSO,0.05
ALB_Plate018_002008,DMSO,0.05
ALB_Plate018_002009,t-BHP_100,0.05
ALB_Plate018_004005,DMSO,0.05
ALB_Plate018_004006,DMSO,0.05
ALB_Plate018_004007,DMSO,0.05
ALB_Plate018_004017,DMSO,0.05
ALB_Plate018_005012,DMSO,0.05
AEB_Plate013_1_009006,t-BHP_100,0.05
AEB_Plate013_1_009009,DMSO,0.05
AEB_Plate013_1_009011,t-BHP_100,0.05
AEB_Plate013_1_009014,DMSO,0.05
AEB_Plate013_1_009017,DMSO,0.05
AEB_Plate013_1_009018,DMSO,0.05
AEB_Plate013_1_009020,DMSO,0.05
ALB_Plate018_001018,DMSO,0.05
AEB_Plate013_1_007018,DMSO,0.05
AEB_Plate013_1_007019,DMSO,0.05
AEB_Plate013_1_007021,DMSO,0.05
AEB_Plate013_1_008005,t-BHP_100,0.05
AEB_Plate013_1_008009,DMSO,0.05
AEB_Plate013_1_008016,t-BHP_100,0.05
AEB_Plate013_1_008020,t-BHP_100,0.05
AEB_Plate013_1_009004,t-BHP_100,0.05
AEB_Plate013_1_006005,DMSO,0.05
AEB_Plate013_1_006007,DMSO,0.05
AEB_Plate013_1_006008,t-BHP_100,0.05
AEB_Plate013_1_006013,DMSO,0.05
AEB_Plate013_1_006015,t-BHP_100,0.05
AEB_Plate013_1_006020,t-BHP_100,0.05
AEB_Plate013_1_007007,t-BHP_100,0.05
AEB_Plate013_1_007011,DMSO,0.05
ALB_Plate019_001020,DMSO,0.05
ALB_Plate019_002005,DMSO,0.05
ALB_Plate019_002008,DMSO,0.05
ALB_Plate019_002014,DMSO,0.05
ALB_Plate019_002017,t-BHP_100,0.05
ALB_Plate019_003016,DMSO,0.05
ALB_Plate019_003017,DMSO,0.05
ALB_Plate019_003021,DMSO,0.05
ALB_Plate018_016012,t-BHP_100,0.05
ALB_Plate018_016017,DMSO,0.05
ALB_Plate018_016022,t-BHP_100,0.05
ALB_Plate019_001003,DMSO,0.05
ALB_Plate019_001007,DMSO,0.05
ALB_Plate019_001011,DMSO,0.05
ALB_Plate019_001014,DMSO,0.05
ALB_Plate019_001019,DMSO,0.05
ALB_Plate018_011018,DMSO,0.05
ALB_Plate018_012012,DMSO,0.05
ALB_Plate018_013007,DMSO,0.05
ALB_Plate018_014018,t-BHP_100,0.05
ALB_Plate018_014019,DMSO,0.05
ALB_Plate018_015021,DMSO,0.05
ALB_Plate018_015022,t-BHP_100,0.05
ALB_Plate018_016006,t-BHP_100,0.05
ALB_Plate018_007003,DMSO,0.05
ALB_Plate018_007019,DMSO,0.05
ALB_Plate018_008004,t-BHP_100,0.05
ALB_Plate018_009018,t-BHP_100,0.05
ALB_Plate018_010014,t-BHP_100,0.05
ALB_Plate018_010017,DMSO,0.05
ALB_Plate018_010020,t-BHP_100,0.05
ALB_Plate018_011013,CAM_25,0.05
AEB_Plate013_1_001013,DMSO,0.05
AEB_Plate013_1_001016,t-BHP_100,0.05
AEB_Plate013_1_001018,DMSO,0.05
AEB_Plate013_1_001019,DMSO,0.05
AEB_Plate013_1_001020,DMSO,0.05
AEB_Plate013_1_001021,DMSO,0.05
AEB_Plate013_1_002003,DMSO,0.05
AEB_Plate013_1_002015,t-BHP_100,0.05
ALB_Plate019_009007,DMSO,0.05
ALB_Plate019_010006,t-BHP_100,0.05
ALB_Plate019_010021,t-BHP_100,0.05
AEB_Plate012_016019,DMSO,0.05
AEB_Plate012_016021,DMSO,0.05
AEB_Plate012_016022,DMSO,0.05
AEB_Plate013_1_001004,DMSO,0.05
AEB_Plate013_1_001005,DMSO,0.05
ALB_Plate019_006011,DMSO,0.05
ALB_Plate019_006020,t-BHP_100,0.05
ALB_Plate019_006022,t-BHP_100,0.05
ALB_Plate019_007005,DMSO,0.05
ALB_Plate019_007012,DMSO,0.05
ALB_Plate019_007017,DMSO,0.05
ALB_Plate019_008011,t-BHP_100,0.05
ALB_Plate019_008020,t-BHP_100,0.05
ALB_Plate019_003022,t-BHP_100,0.05
ALB_Plate019_004008,t-BHP_100,0.05
ALB_Plate019_004022,t-BHP_100,0.05
ALB_Plate019_005014,DMSO,0.05
ALB_Plate019_005017,DMSO,0.05
ALB_Plate019_006003,DMSO,0.05
ALB_Plate019_006005,DMSO,0.05
ALB_Plate019_006008,t-BHP_100,0.05
ALB_Plate019_014010,t-BHP_100,0.05
ALB_Plate019_015003,DMSO,0.05
ALB_Plate019_015006,DMSO,0.05
ALB_Plate019_015011,t-BHP_100,0.05
ALB_Plate019_015014,DMSO,0.05
ALB_Plate019_015015,DMSO,0.05
ALB_Plate019_016003,DMSO,0.05
ALB_Plate019_016015,DMSO,0.05
ALB_Plate019_011009,DMSO,0.05
ALB_Plate019_012006,t-BHP_100,0.05
ALB_Plate019_012012,DMSO,0.05
ALB_Plate019_012017,DMSO,0.05
ALB_Plate019_012019,t-BHP_100,0.05
ALB_Plate019_013005,DMSO,0.05
ALB_Plate019_013019,DMSO,0.05
ALB_Plate019_013021,t-BHP_100,0.05
AEB_Plate013_1_004014,DMSO,0.05
AEB_Plate013_1_004018,DMSO,0.05
AEB_Plate013_1_004019,DMSO,0.05
AEB_Plate013_1_004020,DMSO,0.05
AEB_Plate013_1_005018,DMSO,0.05
AEB_Plate013_1_005020,DMSO,0.05
ALB_Plate019_011004,DMSO,0.05
ALB_Plate019_011006,DMSO,0.05
AEB_Plate013_1_003010,DMSO,0.05
AEB_Plate013_1_003021,DMSO,0.05
AEB_Plate013_1_004003,DMSO,0.05
AEB_Plate013_1_004004,t-BHP_100,0.05
AEB_Plate013_1_004005,t-BHP_100,0.05
AEB_Plate013_1_004009,t-BHP_100,0.05
AEB_Plate013_1_004012,DMSO,0.05
AEB_Plate013_1_004013,t-BHP_100,0.05
ALB_Plate020_002006,DMSO,0.05
ALB_Plate020_002008,t-BHP_100,0.05
ALB_Plate020_002014,DMSO,0.05
ALB_Plate020_003003,DMSO,0.05
ALB_Plate020_003004,DMSO,0.05
ALB_Plate020_003006,DMSO,0.05
ALB_Plate020_003009,DMSO,0.05
ALB_Plate020_003013,DMSO,0.05
AEB_Plate012_016009,DMSO,0.05
AEB_Plate012_016010,DMSO,0.05
AEB_Plate012_016012,DMSO,0.05
AEB_Plate012_016013,DMSO,0.05
AEB_Plate012_016015,DMSO,0.05
ALB_Plate020_001020,DMSO,0.05
ALB_Plate020_001022,DMSO,0.05
ALB_Plate020_002004,DMSO,0.05
AEB_Plate012_012016,t-BHP_100,0.05
AEB_Plate012_012020,t-BHP_100,0.05
AEB_Plate012_014009,t-BHP_100,0.05
AEB_Plate012_014021,DMSO,0.05
AEB_Plate012_015006,DMSO,0.05
AEB_Plate012_016005,DMSO,0.05
AEB_Plate012_016007,DMSO,0.05
AEB_Plate012_016008,DMSO,0.05
AEB_Plate012_007005,t-BHP_100,0.05
AEB_Plate012_007020,DMSO,0.05
AEB_Plate012_008003,t-BHP_100,0.05
AEB_Plate012_010004,t-BHP_100,0.05
AEB_Plate012_010013,t-BHP_100,0.05
AEB_Plate012_011014,DMSO,0.05
AEB_Plate012_012003,t-BHP_100,0.05
AEB_Plate012_012004,t-BHP_100,0.05
ALB_Plate020_009021,DMSO,0.05
ALB_Plate020_011004,DMSO,0.05
ALB_Plate020_011010,DMSO,0.05
ALB_Plate020_011011,DMSO,0.05
ALB_Plate020_011016,t-BHP_100,0.05
ALB_Plate020_012007,DMSO,0.05
ALB_Plate020_012010,t-BHP_100,0.05
AEB_Plate012_001007,DMSO,0.05
ALB_Plate020_007019,DMSO,0.05
ALB_Plate020_007022,t-BHP_100,0.05
ALB_Plate020_008003,DMSO,0.05
ALB_Plate020_008005,t-BHP_100,0.05
ALB_Plate020_008007,DMSO,0.05
ALB_Plate020_008021,DMSO,0.05
ALB_Plate020_009007,DMSO,0.05
ALB_Plate020_009010,t-BHP_100,0.05
ALB_Plate020_006008,t-BHP_100,0.05
ALB_Plate020_006013,DMSO,0.05
ALB_Plate020_007004,DMSO,0.05
ALB_Plate020_007008,DMSO,0.05
ALB_Plate020_007011,DMSO,0.05
ALB_Plate020_007016,DMSO,0.05
ALB_Plate020_007017,DMSO,0.05
ALB_Plate020_007018,DMSO,0.05
ALB_Plate020_003020,DMSO,0.05
ALB_Plate020_004011,DMSO,0.05
ALB_Plate020_004019,t-BHP_100,0.05
ALB_Plate020_005004,DMSO,0.05
ALB_Plate020_005010,DMSO,0.05
ALB_Plate020_005015,DMSO,0.05
ALB_Plate020_005020,DMSO,0.05
ALB_Plate020_005021,DMSO,0.05
ALB_Plate020_013022,DMSO,0.05
ALB_Plate020_014011,t-BHP_100,0.05
ALB_Plate020_014015,t-BHP_100,0.05
ALB_Plate020_014017,DMSO,0.05
ALB_Plate020_014018,DMSO,0.05
ALB_Plate020_014022,t-BHP_100,0.05
ALB_Plate020_015004,DMSO,0.05
ALB_Plate020_015005,t-BHP_100,0.05
AEB_Plate012_005005,DMSO,0.05
AEB_Plate012_007004,DMSO,0.05
ALB_Plate020_012021,t-BHP_100,0.05
ALB_Plate020_012022,DMSO,0.05
ALB_Plate020_013004,DMSO,0.05
ALB_Plate020_013006,DMSO,0.05
ALB_Plate020_013014,DMSO,0.05
ALB_Plate020_013019,DMSO,0.05
AEB_Plate012_001022,DMSO,0.05
AEB_Plate012_002005,t-BHP_100,0.05
AEB_Plate012_003003,DMSO,0.05
AEB_Plate012_003013,DMSO,0.05
AEB_Plate012_004005,t-BHP_100,0.05
AEB_Plate012_004016,t-BHP_100,0.05
AEB_Plate012_004018,t-BHP_100,0.05
AEB_Plate012_004022,DMSO,0.05
AEB_Plate012_001008,DMSO,0.05
AEB_Plate012_001010,DMSO,0.05
AEB_Plate012_001012,DMSO,0.05
AEB_Plate012_001014,DMSO,0.05
AEB_Plate012_001016,DMSO,0.05
AEB_Plate012_001017,DMSO,0.05
AEB_Plate012_001018,DMSO,0.05
AEB_Plate012_001021,DMSO,0.05
ALB_Plate021_003013,DMSO,0.05
ALB_Plate021_003015,DMSO,0.05
ALB_Plate021_003020,DMSO,0.05
ALB_Plate021_003022,DMSO,0.05
ALB_Plate021_004003,DMSO,0.05
ALB_Plate021_004004,t-BHP_100,0.05
ALB_Plate021_004010,DMSO,0.05
ALB_Plate021_004015,DMSO,0.05
ALB_Plate021_002013,DMSO,0.05
ALB_Plate021_002014,DMSO,0.05
ALB_Plate021_002015,DMSO,0.05
ALB_Plate021_002017,DMSO,0.05
ALB_Plate021_002021,DMSO,0.05
ALB_Plate021_003005,DMSO,0.05
ALB_Plate021_003009,DMSO,0.05
ALB_Plate021_003012,DMSO,0.05
ALB_Plate020_016011,t-BHP_100,0.05
ALB_Plate020_016021,t-BHP_100,0.05
ALB_Plate021_001005,DMSO,0.05
ALB_Plate021_001013,DMSO,0.05
ALB_Plate021_001015,DMSO,0.05
ALB_Plate021_001016,DMSO,0.05
ALB_Plate021_001020,DMSO,0.05
ALB_Plate021_001022,DMSO,0.05
ALB_Plate020_015008,DMSO,0.05
ALB_Plate020_015009,t-BHP_100,0.05
ALB_Plate020_015010,DMSO,0.05
ALB_Plate020_015018,DMSO,0.05
ALB_Plate020_015020,DMSO,0.05
ALB_Plate020_016004,t-BHP_100,0.05
ALB_Plate020_016006,t-BHP_100,0.05
ALB_Plate020_016008,t-BHP_100,0.05
AEB_Plate011_011010,DMSO,0.05
AEB_Plate011_012013,DMSO,0.05
AEB_Plate011_012022,DMSO,0.05
AEB_Plate011_013005,t-BHP_100,0.05
AEB_Plate011_013006,t-BHP_100,0.05
AEB_Plate011_015008,t-BHP_100,0.05
AEB_Plate011_015022,DMSO,0.05
AEB_Plate011_016005,t-BHP_100,0.05
ALB_Plate021_008005,DMSO,0.05
ALB_Plate021_008009,t-BHP_100,0.05
ALB_Plate021_008013,t-BHP_100,0.05
ALB_Plate021_008015,t-BHP_100,0.05
ALB_Plate021_008018,t-BHP_100,0.05
ALB_Plate021_008019,DMSO,0.05
AEB_Plate011_010007,t-BHP_100,0.05
AEB_Plate011_011004,t-BHP_100,0.05
ALB_Plate021_006017,DMSO,0.05
ALB_Plate021_006020,DMSO,0.05
ALB_Plate021_007004,DMSO,0.05
ALB_Plate021_007005,DMSO,0.05
ALB_Plate021_007007,DMSO,0.05
ALB_Plate021_007009,DMSO,0.05
ALB_Plate021_007016,DMSO,0.05
ALB_Plate021_008003,t-BHP_100,0.05
ALB_Plate021_005006,t-BHP_100,0.05
ALB_Plate021_005008,DMSO,0.05
ALB_Plate021_005010,DMSO,0.05
ALB_Plate021_005011,DMSO,0.05
ALB_Plate021_005020,t-BHP_100,0.05
ALB_Plate021_006006,DMSO,0.05
ALB_Plate021_006011,t-BHP_100,0.05
ALB_Plate021_006015,t-BHP_100,0.05
ALB_Plate021_012012,DMSO,0.05
ALB_Plate021_012014,DMSO,0.05
ALB_Plate021_012016,t-BHP_100,0.05
ALB_Plate021_013003,t-BHP_100,0.05
ALB_Plate021_013005,DMSO,0.05
ALB_Plate021_013007,DMSO,0.05
ALB_Plate021_013009,DMSO,0.05
ALB_Plate021_013010,t-BHP_100,0.05
ALB_Plate021_010006,DMSO,0.05
ALB_Plate021_010013,t-BHP_100,0.05
ALB_Plate021_010016,t-BHP_100,0.05
ALB_Plate021_011005,DMSO,0.05
ALB_Plate021_011018,DMSO,0.05
ALB_Plate021_011020,DMSO,0.05
ALB_Plate021_012003,t-BHP_100,0.05
ALB_Plate021_012009,t-BHP_100,0.05
AEB_Plate011_016021,DMSO,0.05
AEB_Plate012_001003,DMSO,0.05
AEB_Plate012_001004,DMSO,0.05
AEB_Plate012_001005,DMSO,0.05
ALB_Plate021_009003,t-BHP_100,0.05
ALB_Plate021_009011,DMSO,0.05
ALB_Plate021_009015,DMSO,0.05
ALB_Plate021_009020,t-BHP_100,0.05
AEB_Plate011_016009,DMSO,0.05
AEB_Plate011_016011,DMSO,0.05
AEB_Plate011_016012,DMSO,0.05
AEB_Plate011_016014,DMSO,0.05
AEB_Plate011_016016,DMSO,0.05
AEB_Plate011_016018,t-BHP_100,0.05
AEB_Plate011_016019,DMSO,0.05
AEB_Plate011_016020,DMSO,0.05
ALB_Plate021_014021,DMSO,0.05
ALB_Plate021_015007,DMSO,0.05
ALB_Plate021_015008,DMSO,0.05
ALB_Plate021_015014,DMSO,0.05
ALB_Plate021_015016,t-BHP_100,0.05
ALB_Plate021_015018,DMSO,0.05
ALB_Plate021_015020,t-BHP_100,0.05
ALB_Plate021_015021,t-BHP_100,0.05
AEB_Plate011_010003,t-BHP_100,0.05
AEB_Plate011_010006,DMSO,0.05
ALB_Plate021_014012,t-BHP_100,0.05
ALB_Plate021_014014,t-BHP_100,0.05
ALB_Plate021_014016,DMSO,0.05
ALB_Plate021_014018,DMSO,0.05
ALB_Plate021_014019,DMSO,0.05
ALB_Plate021_014020,t-BHP_100,0.05
AEB_Plate011_004007,t-BHP_100,0.05
AEB_Plate011_004011,t-BHP_100,0.05
AEB_Plate011_006012,DMSO,0.05
AEB_Plate011_006017,t-BHP_100,0.05
AEB_Plate011_007010,t-BHP_100,0.05
AEB_Plate011_008008,t-BHP_100,0.05
AEB_Plate011_008016,DMSO,0.05
AEB_Plate011_009014,DMSO,0.05
AEB_Plate011_001015,DMSO,0.05
AEB_Plate011_001020,DMSO,0.05
AEB_Plate011_001021,DMSO,0.05
AEB_Plate011_001022,DMSO,0.05
AEB_Plate011_002003,DMSO,0.05
AEB_Plate011_003004,t-BHP_100,0.05
AEB_Plate011_003009,DMSO,0.05
AEB_Plate011_003010,DMSO,0.05
ALB_Plate022_1_005007,DMSO,0.05
ALB_Plate022_1_005008,DMSO,0.05
ALB_Plate022_1_005014,DMSO,0.05
ALB_Plate022_1_005020,DMSO,0.05
ALB_Plate022_1_005021,DMSO,0.05
ALB_Plate022_1_005022,DMSO,0.05
ALB_Plate022_1_006006,CX-5461_10,0.05
ALB_Plate022_1_006009,DMSO,0.05
ALB_Plate022_1_004004,CX-5461_10,0.05
ALB_Plate022_1_004009,CX-5461_10,0.05
ALB_Plate022_1_004012,DMSO,0.05
ALB_Plate022_1_004016,CX-5461_10,0.05
ALB_Plate022_1_004017,CX-5461_10,0.05
ALB_Plate022_1_004019,DMSO,0.05
ALB_Plate022_1_004020,CX-5461_10,0.05
ALB_Plate022_1_005004,CX-5461_10,0.05
ALB_Plate022_1_001016,CX-5461_10,0.05
ALB_Plate022_1_001020,DMSO,0.05
ALB_Plate022_1_002014,CX-5461_10,0.05
ALB_Plate022_1_002018,CX-5461_10,0.05
ALB_Plate022_1_002019,DMSO,0.05
ALB_Plate022_1_003003,DMSO,0.05
ALB_Plate022_1_003008,CX-5461_10,0.05
ALB_Plate022_1_003018,DMSO,0.05
ALB_Plate021_016008,DMSO,0.05
ALB_Plate021_016016,t-BHP_100,0.05
ALB_Plate021_016018,t-BHP_100,0.05
ALB_Plate021_016019,DMSO,0.05
ALB_Plate021_016020,DMSO,0.05
ALB_Plate021_016021,t-BHP_100,0.05
ALB_Plate022_1_001007,DMSO,0.05
ALB_Plate022_1_001015,CX-5461_10,0.05
AEB_Plate010_006018,t-BHP_100,0.05
AEB_Plate010_006019,t-BHP_100,0.05
AEB_Plate010_006022,t-BHP_100,0.05
AEB_Plate010_007010,t-BHP_100,0.05
AEB_Plate010_008007,t-BHP_100,0.05
AEB_Plate010_010003,t-BHP_100,0.05
AEB_Plate010_010018,t-BHP_100,0.05
AEB_Plate010_011021,DMSO,0.05
ALB_Plate022_1_008021,DMSO,0.05
ALB_Plate022_1_009008,DMSO,0.05
ALB_Plate022_1_009009,DMSO,0.05
ALB_Plate022_1_009012,CX-5461_10,0.05
ALB_Plate022_1_009018,DMSO,0.05
AEB_Plate010_005017,t-BHP_100,0.05
AEB_Plate010_006004,t-BHP_100,0.05
AEB_Plate010_006006,t-BHP_100,0.05
ALB_Plate022_1_008004,DMSO,0.05
ALB_Plate022_1_008005,DMSO,0.05
ALB_Plate022_1_008008,CX-5461_10,0.05
ALB_Plate022_1_008011,DMSO,0.05
ALB_Plate022_1_008013,DMSO,0.05
ALB_Plate022_1_008014,CX-5461_10,0.05
ALB_Plate022_1_008017,CX-5461_10,0.05
ALB_Plate022_1_008020,DMSO,0.05
ALB_Plate022_1_006011,DMSO,0.05
ALB_Plate022_1_006013,CX-5461_10,0.05
ALB_Plate022_1_007003,DMSO,0.05
ALB_Plate022_1_007005,DMSO,0.05
ALB_Plate022_1_007006,DMSO,0.05
ALB_Plate022_1_007009,DMSO,0.05
ALB_Plate022_1_007013,CX-5461_10,0.05
ALB_Plate022_1_007019,DMSO,0.05
ALB_Plate022_1_011016,DMSO,0.05
ALB_Plate022_1_011022,DMSO,0.05
ALB_Plate022_1_012004,DMSO,0.05
ALB_Plate022_1_012008,CX-5461_10,0.05
ALB_Plate022_1_012012,CX-5461_10,0.05
ALB_Plate022_1_012017,CX-5461_10,0.05
ALB_Plate022_1_012019,DMSO,0.05
ALB_Plate022_1_012020,CX-5461_10,0.05
ALB_Plate022_1_010012,DMSO,0.05
ALB_Plate022_1_010015,CX-5461_10,0.05
ALB_Plate022_1_010017,CX-5461_10,0.05
ALB_Plate022_1_010021,DMSO,0.05
ALB_Plate022_1_011003,DMSO,0.05
ALB_Plate022_1_011004,DMSO,0.05
ALB_Plate022_1_011011,DMSO,0.05
ALB_Plate022_1_011015,DMSO,0.05
AEB_Plate011_001003,DMSO,0.05
AEB_Plate011_001004,DMSO,0.05
AEB_Plate011_001007,DMSO,0.05
AEB_Plate011_001008,DMSO,0.05
ALB_Plate022_1_009021,CX-5461_10,0.05
ALB_Plate022_1_009022,CX-5461_10,0.05
ALB_Plate022_1_010007,DMSO,0.05
ALB_Plate022_1_010008,DMSO,0.05
AEB_Plate010_012005,t-BHP_100,0.05
AEB_Plate010_012014,t-BHP_100,0.05
AEB_Plate010_012015,t-BHP_100,0.05
AEB_Plate010_014003,t-BHP_100,0.05
AEB_Plate010_014012,t-BHP_100,0.05
